epoch_sec,mode,phase,N,mppi_call_ms,state_to_command_latency_ms,pos_x,pos_y,pos_z,target_x,target_y,target_z,pos_error_m,deadline_miss
1784328393.195359,CONST330,TAKEOFF,0,0.000000,20.125423,0.112315,0.356826,1.698405,0.112315,0.356826,1.720549,0.022144,0
1784328393.220348,CONST330,TAKEOFF,0,0.000000,12.571722,0.111126,0.357261,1.703431,0.112315,0.356826,1.748049,0.044636,0
1784328393.245344,CONST330,TAKEOFF,0,0.000000,1.789622,0.109760,0.357933,1.709335,0.112315,0.356826,1.775558,0.066281,0
1784328393.270402,CONST330,TAKEOFF,0,0.000000,26.847819,0.109760,0.357933,1.709335,0.112315,0.356826,1.803135,0.093842,0
1784328393.295316,CONST330,TAKEOFF,0,0.000000,19.915339,0.108882,0.358839,1.713584,0.112315,0.356826,1.830553,0.117037,0
1784328393.320348,CONST330,TAKEOFF,0,0.000000,12.754199,0.108492,0.360481,1.717075,0.112315,0.356826,1.858103,0.141127,0
1784328393.345349,CONST330,TAKEOFF,0,0.000000,1.928619,0.108207,0.362112,1.720460,0.112315,0.356826,1.885616,0.165292,0
1784328393.370354,CONST330,TAKEOFF,0,0.000000,26.935168,0.108207,0.362112,1.720460,0.112315,0.356826,1.913135,0.192791,0
1784328393.395310,CONST330,TAKEOFF,0,0.000000,19.855134,0.108000,0.363735,1.723694,0.112315,0.356826,1.940599,0.217058,0
1784328393.420327,CONST330,TAKEOFF,0,0.000000,12.682162,0.108247,0.365028,1.726730,0.112315,0.356826,1.968133,0.241576,0
1784328393.445344,CONST330,TAKEOFF,0,0.000000,1.879664,0.110011,0.365537,1.730041,0.112315,0.356826,1.995665,0.265776,0
1784328393.470370,CONST330,TAKEOFF,0,0.000000,26.907360,0.110011,0.365537,1.730041,0.112315,0.356826,2.023206,0.293304,0
1784328393.495326,CONST330,TAKEOFF,0,0.000000,19.887116,0.111367,0.366037,1.732633,0.112315,0.356826,2.050672,0.318173,0
1784328393.520350,CONST330,TAKEOFF,0,0.000000,12.675893,0.112672,0.366606,1.735149,0.112315,0.356826,2.078210,0.343201,0
1784328393.545311,CONST330,TAKEOFF,0,0.000000,1.884275,0.114569,0.368466,1.738315,0.112315,0.356826,2.105681,0.367558,0
1784328393.570361,CONST330,TAKEOFF,0,0.000000,26.935468,0.114569,0.368466,1.738315,0.112315,0.356826,2.133250,0.395113,0
1784328393.595319,CONST330,TAKEOFF,0,0.000000,19.819265,0.116590,0.370663,1.741655,0.112315,0.356826,2.160717,0.419312,0
1784328393.620356,CONST330,TAKEOFF,0,0.000000,12.787829,0.118529,0.372769,1.744992,0.112315,0.356826,2.188272,0.443610,0
1784328393.645341,CONST330,TAKEOFF,0,0.000000,1.866664,0.120845,0.375288,1.749150,0.112315,0.356826,2.215767,0.467060,0
1784328393.670354,CONST330,TAKEOFF,0,0.000000,26.879653,0.120845,0.375288,1.749150,0.112315,0.356826,2.243294,0.494563,0
1784328393.695332,CONST330,TAKEOFF,0,0.000000,19.906944,0.123043,0.378462,1.749091,0.112315,0.356826,2.270784,0.522252,0
1784328393.720346,CONST330,TAKEOFF,0,0.000000,12.744239,0.125101,0.381477,1.749340,0.112315,0.356826,2.298313,0.549675,0
1784328393.745343,CONST330,TAKEOFF,0,0.000000,1.864610,0.127033,0.384365,1.749908,0.112315,0.356826,2.325822,0.576760,0
1784328393.770353,CONST330,TAKEOFF,0,0.000000,26.875790,0.127033,0.384365,1.749908,0.112315,0.356826,2.353347,0.604246,0
1784328393.795316,CONST330,TAKEOFF,0,0.000000,19.855662,0.128846,0.387169,1.750704,0.112315,0.356826,2.380820,0.631062,0
1784328393.820365,CONST330,TAKEOFF,0,0.000000,12.688709,0.130296,0.387398,1.753130,0.112315,0.356826,2.408387,0.656216,0
1784328393.845344,CONST330,TAKEOFF,0,0.000000,1.886309,0.132020,0.387819,1.756313,0.112315,0.356826,2.435876,0.680555,0
