epoch_sec,mode,phase,N,mppi_call_ms,state_to_command_latency_ms,pos_x,pos_y,pos_z,target_x,target_y,target_z,pos_error_m,deadline_miss,fallback_active
1784415273.161520,ADAPTIVEQF,TAKEOFF,0,0.000000,25.230045,-0.203862,-0.004497,0.884532,-0.203862,-0.004497,0.919132,0.034600,0,0
1784415273.211517,ADAPTIVEQF,TAKEOFF,0,0.000000,7.399452,-0.197654,-0.006590,0.877615,-0.203862,-0.004497,0.987716,0.110295,0,0
1784415273.261483,ADAPTIVEQF,TAKEOFF,0,0.000000,23.503572,-0.194892,-0.007633,0.874565,-0.203862,-0.004497,1.056261,0.181944,0,0
1784415273.311475,ADAPTIVEQF,TAKEOFF,0,0.000000,7.468641,-0.190118,-0.011209,0.868552,-0.203862,-0.004497,1.124840,0.256744,0,0
1784415273.361523,ADAPTIVEQF,TAKEOFF,0,0.000000,25.369775,-0.188356,-0.012956,0.866247,-0.203862,-0.004497,1.193497,0.327726,0,0
1784415273.411521,ADAPTIVEQF,TAKEOFF,0,0.000000,7.418298,-0.185505,-0.016556,0.863405,-0.203862,-0.004497,1.262086,0.399286,0,0
1784415273.461481,ADAPTIVEQF,TAKEOFF,0,0.000000,25.152200,-0.184764,-0.018715,0.863673,-0.203862,-0.004497,1.330621,0.467555,0,0
1784415273.511508,ADAPTIVEQF,TAKEOFF,0,0.000000,7.474372,-0.183234,-0.023294,0.864537,-0.203862,-0.004497,1.399250,0.535440,0,0
1784415273.561513,ADAPTIVEQF,TAKEOFF,0,0.000000,25.322981,-0.182687,-0.021418,0.862476,-0.203862,-0.004497,1.467848,0.605979,0,0
1784415273.611510,ADAPTIVEQF,TAKEOFF,0,0.000000,7.414432,-0.181593,-0.018290,0.859000,-0.203862,-0.004497,1.536435,0.677941,0,0
1784415273.661484,ADAPTIVEQF,TAKEOFF,0,0.000000,25.228926,-0.181038,-0.017033,0.857462,-0.203862,-0.004497,1.604990,0.747982,0,0
1784415273.711501,ADAPTIVEQF,TAKEOFF,0,0.000000,7.427264,-0.184783,-0.019410,0.853318,-0.203862,-0.004497,1.673606,0.820645,0,0
1784415273.761510,ADAPTIVEQF,TAKEOFF,0,0.000000,25.155555,-0.186227,-0.020478,0.851765,-0.203862,-0.004497,1.742209,0.890762,0,0
1784415273.811509,ADAPTIVEQF,TAKEOFF,0,0.000000,7.427560,-0.189440,-0.022735,0.851146,-0.203862,-0.004497,1.810799,0.959935,0,0
1784415273.861513,ADAPTIVEQF,TAKEOFF,0,0.000000,25.299381,-0.191048,-0.023883,0.851467,-0.203862,-0.004497,1.879396,1.028192,0,0
1784415273.911516,ADAPTIVEQF,TAKEOFF,0,0.000000,7.381939,-0.193347,-0.025735,0.852462,-0.203862,-0.004497,1.947990,1.095783,0,0
1784415273.961526,ADAPTIVEQF,TAKEOFF,0,0.000000,25.326334,-0.193514,-0.025966,0.853025,-0.203862,-0.004497,2.016595,1.163814,0,0
1784415274.011517,ADAPTIVEQF,TAKEOFF,0,0.000000,7.412601,-0.194070,-0.026504,0.854317,-0.203862,-0.004497,2.085175,1.231094,0,0
1784415274.061500,ADAPTIVEQF,TAKEOFF,0,0.000000,25.156546,-0.195131,-0.026199,0.855475,-0.203862,-0.004497,2.153742,1.298478,0,0
1784415274.111514,ADAPTIVEQF,TAKEOFF,0,0.000000,7.285975,-0.197894,-0.025437,0.858461,-0.203862,-0.004497,2.222352,1.364065,0,0
1784415274.161521,ADAPTIVEQF,TAKEOFF,0,0.000000,25.315589,-0.199035,-0.025262,0.859742,-0.203862,-0.004497,2.290952,1.431368,0,0
1784415274.211499,ADAPTIVEQF,TAKEOFF,0,0.000000,7.340085,-0.202626,-0.031569,0.864806,-0.203862,-0.004497,2.359514,1.494953,0,0
1784415274.261511,ADAPTIVEQF,TAKEOFF,0,0.000000,25.153504,-0.204391,-0.034498,0.867117,-0.203862,-0.004497,2.428124,1.561295,0,0
1784415274.311486,ADAPTIVEQF,TAKEOFF,0,0.000000,7.438237,-0.209737,-0.043303,0.873834,-0.203862,-0.004497,2.496677,1.623318,0,0
1784415274.361529,ADAPTIVEQF,TAKEOFF,0,0.000000,25.351478,-0.212335,-0.047484,0.877015,-0.203862,-0.004497,2.565328,1.688882,0,0
1784415274.411517,ADAPTIVEQF,TAKEOFF,0,0.000000,7.293070,-0.218444,-0.055043,0.882683,-0.203862,-0.004497,2.633903,1.752010,0,0
1784415274.461488,ADAPTIVEQF,TAKEOFF,0,0.000000,25.384407,-0.222958,-0.058210,0.884825,-0.203862,-0.004497,2.702454,1.818523,0,0
1784415274.511525,ADAPTIVEQF,TAKEOFF,0,0.000000,7.418759,-0.232540,-0.064492,0.889607,-0.203862,-0.004497,2.771097,1.882665,0,0
1784415274.561525,ADAPTIVEQF,TAKEOFF,0,0.000000,25.291143,-0.236317,-0.066208,0.894290,-0.203862,-0.004497,2.839688,1.946646,0,0
1784415274.611523,ADAPTIVEQF,TAKEOFF,0,0.000000,7.416238,-0.243389,-0.069420,0.902971,-0.203862,-0.004497,2.908275,2.006744,0,0
1784415274.661536,ADAPTIVEQF,TAKEOFF,0,0.000000,25.164208,-0.246706,-0.070926,0.906955,-0.203862,-0.004497,2.976886,2.071439,0,0
1784415274.711524,ADAPTIVEQF,TAKEOFF,0,0.000000,7.291492,-0.251276,-0.075901,0.917887,-0.203862,-0.004497,3.045461,2.129300,0,0
1784415274.761531,ADAPTIVEQF,TAKEOFF,0,0.000000,25.230046,-0.253139,-0.077989,0.922294,-0.203862,-0.004497,3.114060,2.193551,0,0
1784415274.811530,ADAPTIVEQF,TAKEOFF,0,0.000000,7.405837,-0.259685,-0.079952,0.929453,-0.203862,-0.004497,3.182650,2.255152,0,0
1784415274.861504,ADAPTIVEQF,TAKEOFF,0,0.000000,25.192647,-0.263593,-0.080365,0.932401,-0.203862,-0.004497,3.251206,2.320814,0,0
1784415274.911524,ADAPTIVEQF,TAKEOFF,0,0.000000,7.288668,-0.271509,-0.080184,0.937317,-0.203862,-0.004497,3.319823,2.384668,0,0
1784415274.961493,ADAPTIVEQF,TAKEOFF,0,0.000000,25.303100,-0.274582,-0.079093,0.938314,-0.203862,-0.004497,3.388373,2.452215,0,0
1784415275.011530,ADAPTIVEQF,TAKEOFF,0,0.000000,7.313409,-0.280620,-0.077116,0.940218,-0.203862,-0.004497,3.457014,2.519013,0,0
1784415275.061526,ADAPTIVEQF,TAKEOFF,0,0.000000,25.278419,-0.281393,-0.076541,0.941454,-0.203862,-0.004497,3.525600,2.586313,0,0
1784415275.111521,ADAPTIVEQF,TAKEOFF,0,0.000000,7.267917,-0.282026,-0.075714,0.944341,-0.203862,-0.004497,3.594184,2.651952,0,0
1784415275.161523,ADAPTIVEQF,TAKEOFF,0,0.000000,25.210756,-0.282504,-0.075432,0.945536,-0.203862,-0.004497,3.662778,2.719305,0,0
1784415275.211524,ADAPTIVEQF,TAKEOFF,0,0.000000,7.377427,-0.281853,-0.073532,0.952509,-0.203862,-0.004497,3.731371,2.780814,0,0
1784415275.261526,ADAPTIVEQF,TAKEOFF,0,0.000000,25.146107,-0.281742,-0.072749,0.955548,-0.203862,-0.004497,3.799965,2.846301,0,0
1784415275.311531,ADAPTIVEQF,TAKEOFF,0,0.000000,7.363270,-0.283645,-0.066856,0.960262,-0.203862,-0.004497,3.868562,2.910062,0,0
1784415275.361527,ADAPTIVEQF,TAKEOFF,0,0.000000,25.167828,-0.284969,-0.063696,0.961878,-0.203862,-0.004497,3.937148,2.976964,0,0
1784415275.411534,ADAPTIVEQF,TAKEOFF,0,0.000000,7.357141,-0.286962,-0.056637,0.963167,-0.203862,-0.004497,4.005749,3.044163,0,0
1784415275.461536,ADAPTIVEQF,TAKEOFF,0,0.000000,25.277940,-0.286986,-0.051235,0.961276,-0.203862,-0.004497,4.074343,3.114527,0,0
1784415275.511524,ADAPTIVEQF,TAKEOFF,0,0.000000,7.415865,-0.287402,-0.040819,0.957897,-0.203862,-0.004497,4.142918,3.186323,0,0
1784415275.561531,ADAPTIVEQF,TAKEOFF,0,0.000000,25.265413,-0.288030,-0.037876,0.954866,-0.203862,-0.004497,4.211518,3.257911,0,0
1784415275.611523,ADAPTIVEQF,TAKEOFF,0,0.000000,7.209919,-0.289475,-0.032435,0.949748,-0.203862,-0.004497,4.280098,3.331567,0,0
1784415275.661494,ADAPTIVEQF,TAKEOFF,0,0.000000,25.208122,-0.290279,-0.029971,0.947556,-0.203862,-0.004497,4.348650,3.402287,0,0
1784415275.711529,ADAPTIVEQF,TAKEOFF,0,0.000000,7.430221,-0.294073,-0.019249,0.941800,-0.203862,-0.004497,4.417288,3.476690,0,0
1784415275.761523,ADAPTIVEQF,TAKEOFF,0,0.000000,25.212963,-0.295921,-0.014931,0.939686,-0.203862,-0.004497,4.485871,3.547395,0,0
1784415275.811502,ADAPTIVEQF,TAKEOFF,0,0.000000,7.344468,-0.300414,-0.007664,0.939913,-0.203862,-0.004497,4.554434,3.615812,0,0
1784415275.861534,ADAPTIVEQF,TAKEOFF,0,0.000000,25.144887,-0.302900,-0.004569,0.941165,-0.203862,-0.004497,4.623070,3.683236,0,0
1784415275.911502,ADAPTIVEQF,TAKEOFF,0,0.000000,7.322395,-0.307439,0.002700,0.944096,-0.203862,-0.004497,4.691616,3.748959,0,0
1784415275.961539,ADAPTIVEQF,TAKEOFF,0,0.000000,25.301486,-0.308522,0.006542,0.945442,-0.203862,-0.004497,4.760259,3.816268,0,0
1784415276.011537,ADAPTIVEQF,TAKEOFF,0,0.000000,7.436022,-0.311225,0.013390,0.948013,-0.203862,-0.004497,4.828847,3.882360,0,0
1784415276.061533,ADAPTIVEQF,TAKEOFF,0,0.000000,25.190737,-0.310284,0.018173,0.949805,-0.203862,-0.004497,4.897433,3.949128,0,0
1784415276.111528,ADAPTIVEQF,TAKEOFF,0,0.000000,7.393588,-0.307442,0.028923,0.953929,-0.203862,-0.004497,4.966017,4.013564,0,0
1784415276.161535,ADAPTIVEQF,WAITING,0,0.000000,25.296714,-0.306673,0.033231,0.955594,-0.203862,-0.004497,5.000000,4.045888,0,0
1784415276.211532,ADAPTIVEQF,WAITING,0,0.000000,7.355265,-0.305002,0.037614,0.957187,0.000000,0.000000,5.000000,4.054477,0,0
1784415276.261541,ADAPTIVEQF,TRACKING,200,15.450388,40.615942,-0.304555,0.039566,0.957935,0.000000,0.000000,5.000000,4.053716,0,0
1784415276.311545,ADAPTIVEQF,TRACKING,388,30.623860,38.049118,-0.304967,0.042472,0.959964,0.000000,0.000000,5.000000,4.051753,0,0
1784415276.361551,ADAPTIVEQF,TRACKING,384,25.773043,45.053542,-0.305607,0.043367,0.960967,0.000000,0.000000,5.000000,4.050811,0,0
1784415276.411631,ADAPTIVEQF,TRACKING,400,28.551467,36.175255,-0.305787,0.044798,0.961929,0.000000,0.000000,5.000000,4.049880,0,0
1784415276.461622,ADAPTIVEQF,TRACKING,400,27.613941,48.981928,-0.303806,0.045476,0.960871,0.000000,0.000000,5.000000,4.050794,0,0
1784415276.511622,ADAPTIVEQF,TRACKING,400,27.922241,35.494871,-0.300649,0.046839,0.959211,0.000000,0.000000,5.000000,4.052229,0,0
1784415276.561559,ADAPTIVEQF,TRACKING,400,27.651868,49.594766,-0.298401,0.046640,0.962186,0.000000,0.000000,5.000000,4.049094,0,0
1784415276.611629,ADAPTIVEQF,TRACKING,400,27.403066,34.959235,-0.295190,0.046249,0.967609,0.000000,0.000000,5.000000,4.043446,0,0
1784415276.661548,ADAPTIVEQF,TRACKING,400,27.679084,50.122349,-0.294057,0.046176,0.970065,0.000000,0.000000,5.000000,4.040913,0,0
1784415276.711622,ADAPTIVEQF,TRACKING,400,27.736145,35.343296,-0.289403,0.043617,0.965601,0.000000,0.000000,5.000000,4.045001,0,0
