epoch_sec,mode,phase,N,mppi_call_ms,state_to_command_latency_ms,pos_x,pos_y,pos_z,target_x,target_y,target_z,pos_error_m,deadline_miss,fallback_active
1784415712.892183,ADAPTIVEQF,TAKEOFF,0,0.000000,3.910471,-0.023947,0.036317,2.013183,-0.023947,0.036317,2.017070,0.003887,0,0
1784415712.942213,ADAPTIVEQF,TAKEOFF,0,0.000000,22.112903,-0.024723,0.034546,2.010972,-0.023947,0.036317,2.066879,0.055940,0,0
1784415712.992178,ADAPTIVEQF,TAKEOFF,0,0.000000,3.998359,-0.024665,0.026241,2.002482,-0.023947,0.036317,2.116625,0.114589,0,0
1784415713.042213,ADAPTIVEQF,TAKEOFF,0,0.000000,22.121863,-0.024427,0.022455,1.998845,-0.023947,0.036317,2.166440,0.168168,0,0
1784415713.092187,ADAPTIVEQF,TAKEOFF,0,0.000000,4.070067,-0.024180,0.017068,1.994079,-0.023947,0.036317,2.216195,0.222949,0,0
1784415713.142191,ADAPTIVEQF,TAKEOFF,0,0.000000,22.069763,-0.024125,0.015329,1.992688,-0.023947,0.036317,2.265978,0.274095,0,0
1784415713.192189,ADAPTIVEQF,TAKEOFF,0,0.000000,4.053184,-0.023409,0.011557,1.990565,-0.023947,0.036317,2.315757,0.326134,0,0
1784415713.242235,ADAPTIVEQF,TAKEOFF,0,0.000000,22.111609,-0.021935,0.009410,1.989662,-0.023947,0.036317,2.365583,0.376888,0,0
1784415713.292180,ADAPTIVEQF,TAKEOFF,0,0.000000,3.966447,-0.018999,0.005752,1.988480,-0.023947,0.036317,2.415309,0.427950,0,0
1784415713.342159,ADAPTIVEQF,TAKEOFF,0,0.000000,22.019040,-0.016898,0.003867,1.988460,-0.023947,0.036317,2.465069,0.477764,0,0
1784415713.392177,ADAPTIVEQF,TAKEOFF,0,0.000000,3.814237,-0.011005,-0.000518,1.989647,-0.023947,0.036317,2.514866,0.526668,0,0
1784415713.442242,ADAPTIVEQF,TAKEOFF,0,0.000000,22.217899,-0.008461,-0.002254,1.990234,-0.023947,0.036317,2.564712,0.575980,0,0
1784415713.492199,ADAPTIVEQF,TAKEOFF,0,0.000000,4.065162,-0.006190,-0.005576,1.988397,-0.023947,0.036317,2.614449,0.627703,0,0
1784415713.542235,ADAPTIVEQF,TAKEOFF,0,0.000000,22.062389,-0.005215,-0.007072,1.987456,-0.023947,0.036317,2.664265,0.678457,0,0
1784415713.592186,ADAPTIVEQF,TAKEOFF,0,0.000000,3.960439,-0.003137,-0.010778,1.985561,-0.023947,0.036317,2.713997,0.730253,0,0
1784415713.642247,ADAPTIVEQF,TAKEOFF,0,0.000000,21.992535,-0.002309,-0.012639,1.984697,-0.023947,0.036317,2.763838,0.780978,0,0
1784415713.692192,ADAPTIVEQF,TAKEOFF,0,0.000000,4.065638,-0.000464,-0.016057,1.983686,-0.023947,0.036317,2.813563,0.831860,0,0
1784415713.742225,ADAPTIVEQF,TAKEOFF,0,0.000000,21.949407,0.000923,-0.017807,1.983844,-0.023947,0.036317,2.863375,0.881546,0,0
1784415713.792182,ADAPTIVEQF,TAKEOFF,0,0.000000,4.090300,0.003910,-0.021369,1.984796,-0.023947,0.036317,2.913113,0.930525,0,0
1784415713.842242,ADAPTIVEQF,TAKEOFF,0,0.000000,21.999139,0.004385,-0.023157,1.984180,-0.023947,0.036317,2.962954,0.980988,0,0
1784415713.892218,ADAPTIVEQF,TAKEOFF,0,0.000000,4.009998,0.003953,-0.026940,1.981381,-0.023947,0.036317,3.012711,1.033645,0,0
1784415713.942237,ADAPTIVEQF,TAKEOFF,0,0.000000,21.920704,0.003893,-0.028662,1.980302,-0.023947,0.036317,3.062510,1.084515,0,0
1784415713.992197,ADAPTIVEQF,TAKEOFF,0,0.000000,4.052485,0.000631,-0.030274,1.975980,-0.023947,0.036317,3.112249,1.138484,0,0
1784415714.042240,ADAPTIVEQF,TAKEOFF,0,0.000000,22.041564,-0.000980,-0.030741,1.974168,-0.023947,0.036317,3.162073,1.190018,0,0
1784415714.092191,ADAPTIVEQF,TAKEOFF,0,0.000000,3.984837,-0.004771,-0.030634,1.970960,-0.023947,0.036317,3.211804,1.242797,0,0
1784415714.142221,ADAPTIVEQF,TAKEOFF,0,0.000000,22.080160,-0.006910,-0.030129,1.969501,-0.023947,0.036317,3.261614,1.293933,0,0
1784415714.192200,ADAPTIVEQF,TAKEOFF,0,0.000000,4.050762,-0.011131,-0.029420,1.968133,-0.023947,0.036317,3.311374,1.344909,0,0
1784415714.242202,ADAPTIVEQF,TAKEOFF,0,0.000000,22.074037,-0.013404,-0.030179,1.970461,-0.023947,0.036317,3.361157,1.392325,0,0
1784415714.292195,ADAPTIVEQF,TAKEOFF,0,0.000000,4.005619,-0.017436,-0.031538,1.975115,-0.023947,0.036317,3.410930,1.437432,0,0
1784415714.342222,ADAPTIVEQF,TAKEOFF,0,0.000000,22.108114,-0.019007,-0.031459,1.977150,-0.023947,0.036317,3.460736,1.485142,0,0
1784415714.392194,ADAPTIVEQF,TAKEOFF,0,0.000000,4.072691,-0.021595,-0.029922,1.981463,-0.023947,0.036317,3.510489,1.530461,0,0
1784415714.442237,ADAPTIVEQF,TAKEOFF,0,0.000000,21.994351,-0.022571,-0.029339,1.983407,-0.023947,0.036317,3.560313,1.578272,0,0
1784415714.492196,ADAPTIVEQF,TAKEOFF,0,0.000000,4.102838,-0.027851,-0.029770,1.982499,-0.023947,0.036317,3.610051,1.628898,0,0
1784415714.542243,ADAPTIVEQF,TAKEOFF,0,0.000000,22.126042,-0.030416,-0.030087,1.982021,-0.023947,0.036317,3.659878,1.679184,0,0
1784415714.592191,ADAPTIVEQF,TAKEOFF,0,0.000000,3.906015,-0.036502,-0.029048,1.979727,-0.023947,0.036317,3.709607,1.731160,0,0
1784415714.642240,ADAPTIVEQF,TAKEOFF,0,0.000000,21.976177,-0.039413,-0.027663,1.977984,-0.023947,0.036317,3.759437,1.782668,0,0
1784415714.692192,ADAPTIVEQF,TAKEOFF,0,0.000000,3.984470,-0.044231,-0.024682,1.975829,-0.023947,0.036317,3.809168,1.834466,0,0
1784415714.742263,ADAPTIVEQF,TAKEOFF,0,0.000000,22.007489,-0.045422,-0.021971,1.976127,-0.023947,0.036317,3.859020,1.883918,0,0
1784415714.792195,ADAPTIVEQF,TAKEOFF,0,0.000000,4.034555,-0.047638,-0.016521,1.977361,-0.023947,0.036317,3.908732,1.932239,0,0
1784415714.842244,ADAPTIVEQF,TAKEOFF,0,0.000000,22.066120,-0.048065,-0.013966,1.980206,-0.023947,0.036317,3.958562,1.979142,0,0
1784415714.892199,ADAPTIVEQF,TAKEOFF,0,0.000000,4.011627,-0.048179,-0.008636,1.989577,-0.023947,0.036317,4.008298,2.019367,0,0
1784415714.942246,ADAPTIVEQF,TAKEOFF,0,0.000000,22.154744,-0.048248,-0.006222,1.993862,-0.023947,0.036317,4.058125,2.064844,0,0
1784415714.992202,ADAPTIVEQF,TAKEOFF,0,0.000000,4.065157,-0.048825,-0.000596,2.001996,-0.023947,0.036317,4.107860,2.106334,0,0
1784415715.042246,ADAPTIVEQF,TAKEOFF,0,0.000000,22.111744,-0.049105,0.001767,2.005229,-0.023947,0.036317,4.157684,2.152879,0,0
1784415715.092198,ADAPTIVEQF,TAKEOFF,0,0.000000,4.023323,-0.052116,0.005599,2.012418,-0.023947,0.036317,4.207417,2.195395,0,0
1784415715.142240,ADAPTIVEQF,TAKEOFF,0,0.000000,22.072048,-0.054690,0.007104,2.016267,-0.023947,0.036317,4.257238,2.241373,0,0
1784415715.192204,ADAPTIVEQF,TAKEOFF,0,0.000000,4.144625,-0.059318,0.010365,2.024915,-0.023947,0.036317,4.306983,2.282490,0,0
1784415715.242244,ADAPTIVEQF,TAKEOFF,0,0.000000,22.093066,-0.059492,0.012694,2.030199,-0.023947,0.036317,4.356804,2.326996,0,0
1784415715.292202,ADAPTIVEQF,TAKEOFF,0,0.000000,4.017322,-0.059827,0.016535,2.039972,-0.023947,0.036317,4.406542,2.366925,0,0
1784415715.342245,ADAPTIVEQF,TAKEOFF,0,0.000000,22.063316,-0.059987,0.016621,2.045472,-0.023947,0.036317,4.456366,2.411244,0,0
1784415715.392209,ADAPTIVEQF,TAKEOFF,0,0.000000,4.050682,-0.060408,0.013480,2.058930,-0.023947,0.036317,4.506109,2.447558,0,0
1784415715.442259,ADAPTIVEQF,TAKEOFF,0,0.000000,22.137404,-0.060597,0.012232,2.064398,-0.023947,0.036317,4.555941,2.491929,0,0
1784415715.492197,ADAPTIVEQF,TAKEOFF,0,0.000000,4.058499,-0.058532,0.010220,2.065087,-0.023947,0.036317,4.605658,2.540940,0,0
1784415715.542252,ADAPTIVEQF,TAKEOFF,0,0.000000,22.219183,-0.057484,0.009344,2.065011,-0.023947,0.036317,4.655493,2.590840,0,0
1784415715.592210,ADAPTIVEQF,TAKEOFF,0,0.000000,4.046024,-0.056328,0.006993,2.064970,-0.023947,0.036317,4.705232,2.640623,0,0
