epoch_sec,mode,phase,N,mppi_call_ms,state_to_command_latency_ms,pos_x,pos_y,pos_z,target_x,target_y,target_z,pos_error_m,deadline_miss,fallback_active
1784415493.109469,ADAPTIVEQF,TAKEOFF,0,0.000000,4.781426,-0.033947,0.407082,1.967252,-0.035676,0.402073,2.006607,0.039710,0,0
1784415493.159464,ADAPTIVEQF,TAKEOFF,0,0.000000,19.119645,-0.031848,0.412828,1.965793,-0.035676,0.402073,2.057118,0.092035,0,0
1784415493.209461,ADAPTIVEQF,TAKEOFF,0,0.000000,4.842419,-0.029247,0.422530,1.966293,-0.035676,0.402073,2.107634,0.142958,0,0
1784415493.259476,ADAPTIVEQF,TAKEOFF,0,0.000000,19.050812,-0.028004,0.427000,1.967157,-0.035676,0.402073,2.158168,0.192783,0,0
1784415493.309457,ADAPTIVEQF,TAKEOFF,0,0.000000,4.325067,-0.025705,0.432600,1.968173,-0.035676,0.402073,2.208665,0.242627,0,0
1784415493.359480,ADAPTIVEQF,TAKEOFF,0,0.000000,19.049705,-0.024386,0.434266,1.968445,-0.035676,0.402073,2.259208,0.292757,0,0
1784415493.409457,ADAPTIVEQF,TAKEOFF,0,0.000000,4.932471,-0.022926,0.436332,1.968952,-0.035676,0.402073,2.309702,0.342705,0,0
1784415493.459475,ADAPTIVEQF,TAKEOFF,0,0.000000,19.111367,-0.024134,0.435951,1.967249,-0.035676,0.402073,2.360239,0.394616,0,0
1784415493.509461,ADAPTIVEQF,TAKEOFF,0,0.000000,4.904554,-0.026123,0.435392,1.965096,-0.035676,0.402073,2.410742,0.446991,0,0
1784415493.559483,ADAPTIVEQF,TAKEOFF,0,0.000000,19.073585,-0.027339,0.435281,1.962660,-0.035676,0.402073,2.461284,0.499797,0,0
1784415493.609463,ADAPTIVEQF,TAKEOFF,0,0.000000,4.803436,-0.029316,0.435480,1.956289,-0.035676,0.402073,2.511780,0.556532,0,0
1784415493.659470,ADAPTIVEQF,TAKEOFF,0,0.000000,19.057963,-0.030171,0.435754,1.954059,-0.035676,0.402073,2.562306,0.609204,0,0
1784415493.709466,ADAPTIVEQF,TAKEOFF,0,0.000000,4.912302,-0.029318,0.432082,1.953776,-0.035676,0.402073,2.612819,0.659757,0,0
1784415493.759467,ADAPTIVEQF,TAKEOFF,0,0.000000,18.948082,-0.028516,0.429897,1.954487,-0.035676,0.402073,2.663339,0.709434,0,0
1784415493.809483,ADAPTIVEQF,TAKEOFF,0,0.000000,4.959193,-0.028465,0.429421,1.958458,-0.035676,0.402073,2.713873,0.755944,0,0
1784415493.859481,ADAPTIVEQF,TAKEOFF,0,0.000000,19.203601,-0.028932,0.430384,1.961619,-0.035676,0.402073,2.764389,0.803297,0,0
