epoch_sec,mode,phase,N,mppi_call_ms,state_to_command_latency_ms,pos_x,pos_y,pos_z,target_x,target_y,target_z,pos_error_m,deadline_miss,fallback_active
1784415049.675397,ADAPTIVEQF,TAKEOFF,0,0.000000,28.770707,0.129256,-0.324741,1.453126,0.129256,-0.324741,1.487135,0.034008,0,0
1784415049.725384,ADAPTIVEQF,TAKEOFF,0,0.000000,14.361586,0.126476,-0.328263,1.458097,0.129256,-0.324741,1.546231,0.088248,0,0
1784415049.775390,ADAPTIVEQF,TAKEOFF,0,0.000000,28.623712,0.125014,-0.329839,1.460331,0.129256,-0.324741,1.605354,0.145174,0,0
1784415049.825381,ADAPTIVEQF,TAKEOFF,0,0.000000,14.393378,0.123246,-0.332543,1.466727,0.129256,-0.324741,1.664458,0.197976,0,0
1784415049.875394,ADAPTIVEQF,TAKEOFF,0,0.000000,28.612185,0.122492,-0.333983,1.471207,0.129256,-0.324741,1.723588,0.252640,0,0
1784415049.925385,ADAPTIVEQF,TAKEOFF,0,0.000000,14.432763,0.121414,-0.335899,1.477350,0.129256,-0.324741,1.782690,0.305645,0,0
1784415049.975389,ADAPTIVEQF,TAKEOFF,0,0.000000,28.660499,0.121043,-0.336600,1.479992,0.129256,-0.324741,1.841810,0.362106,0,0
1784415050.025388,ADAPTIVEQF,TAKEOFF,0,0.000000,14.465082,0.119840,-0.337845,1.484867,0.129256,-0.324741,1.900923,0.416369,0,0
1784415050.075389,ADAPTIVEQF,TAKEOFF,0,0.000000,28.738167,0.123906,-0.337685,1.486037,0.129256,-0.324741,1.960039,0.474209,0,0
1784415050.125388,ADAPTIVEQF,TAKEOFF,0,0.000000,14.353010,0.131222,-0.337262,1.487184,0.129256,-0.324741,2.019153,0.532120,0,0
1784415050.175392,ADAPTIVEQF,TAKEOFF,0,0.000000,28.641599,0.134351,-0.337142,1.487772,0.129256,-0.324741,2.078272,0.590652,0,0
1784415050.225394,ADAPTIVEQF,TAKEOFF,0,0.000000,14.412193,0.142503,-0.338138,1.490443,0.129256,-0.324741,2.137389,0.647220,0,0
1784415050.275396,ADAPTIVEQF,TAKEOFF,0,0.000000,28.648566,0.146966,-0.338805,1.491886,0.129256,-0.324741,2.196506,0.704983,0,0
1784415050.325399,ADAPTIVEQF,TAKEOFF,0,0.000000,14.360752,0.154276,-0.336115,1.487904,0.129256,-0.324741,2.255625,0.768212,0,0
1784415050.375404,ADAPTIVEQF,TAKEOFF,0,0.000000,28.651228,0.157652,-0.334440,1.485213,0.129256,-0.324741,2.314745,0.830074,0,0
1784415050.425409,ADAPTIVEQF,TAKEOFF,0,0.000000,14.503805,0.163188,-0.331969,1.482137,0.129256,-0.324741,2.373864,0.892402,0,0
1784415050.475411,ADAPTIVEQF,TAKEOFF,0,0.000000,28.673172,0.165339,-0.331169,1.483600,0.129256,-0.324741,2.432982,0.950089,0,0
1784415050.525394,ADAPTIVEQF,TAKEOFF,0,0.000000,14.426528,0.168419,-0.330300,1.485415,0.129256,-0.324741,2.492076,1.007438,0,0
1784415050.575424,ADAPTIVEQF,TAKEOFF,0,0.000000,28.710248,0.169546,-0.331509,1.486570,0.129256,-0.324741,2.551227,1.065441,0,0
