epoch_sec,mode,phase,N,mppi_call_ms,state_to_command_latency_ms,pos_x,pos_y,pos_z,target_x,target_y,target_z,pos_error_m,deadline_miss
1784325259.005842,FIXED400,TAKEOFF,0,0.000000,6.008705,-0.107159,0.163567,1.784668,-0.106590,0.164257,1.824497,0.039839,0
1784325259.055832,FIXED400,TAKEOFF,0,0.000000,23.504799,-0.107124,0.162578,1.785689,-0.106590,0.164257,1.878091,0.092418,0
1784325259.105839,FIXED400,TAKEOFF,0,0.000000,5.980848,-0.103773,0.158977,1.788234,-0.106590,0.164257,1.931703,0.143594,0
1784325259.155848,FIXED400,TAKEOFF,0,0.000000,23.603051,-0.102307,0.157373,1.789213,-0.106590,0.164257,1.985319,0.196274,0
1784325259.205840,FIXED400,TAKEOFF,0,0.000000,6.067920,-0.099292,0.152143,1.791937,-0.106590,0.164257,2.038916,0.247384,0
1784325259.255820,FIXED400,TAKEOFF,0,0.000000,23.632938,-0.098113,0.149722,1.793101,-0.106590,0.164257,2.092500,0.299871,0
1784325259.305842,FIXED400,TAKEOFF,0,0.000000,6.076535,-0.097183,0.147843,1.796718,-0.106590,0.164257,2.146130,0.349924,0
1784325259.355820,FIXED400,TAKEOFF,0,0.000000,23.793443,-0.097710,0.148928,1.799647,-0.106590,0.164257,2.199712,0.400457,0
1784325259.405839,FIXED400,TAKEOFF,0,0.000000,6.077073,-0.098804,0.150973,1.805308,-0.106590,0.164257,2.253338,0.448295,0
1784325259.455817,FIXED400,TAKEOFF,0,0.000000,23.749829,-0.101570,0.152496,1.809329,-0.106590,0.164257,2.306920,0.497756,0
1784325259.505847,FIXED400,TAKEOFF,0,0.000000,6.104247,-0.106639,0.155356,1.816182,-0.106590,0.164257,2.360558,0.544449,0
1784325259.555829,FIXED400,TAKEOFF,0,0.000000,23.720265,-0.108962,0.156648,1.819081,-0.106590,0.164257,2.414145,0.595117,0
1784325259.605841,FIXED400,TAKEOFF,0,0.000000,6.016845,-0.113474,0.159150,1.825065,-0.106590,0.164257,2.467763,0.642755,0
1784325259.655828,FIXED400,TAKEOFF,0,0.000000,23.784306,-0.115334,0.160179,1.827305,-0.106590,0.164257,2.521355,0.694117,0
1784325259.705843,FIXED400,TAKEOFF,0,0.000000,6.041432,-0.119784,0.161718,1.829194,-0.106590,0.164257,2.574978,0.745904,0
1784325259.755859,FIXED400,TAKEOFF,0,0.000000,23.916455,-0.122002,0.162429,1.829686,-0.106590,0.164257,2.628600,0.799064,0
1784325259.805854,FIXED400,TAKEOFF,0,0.000000,6.037628,-0.127063,0.164646,1.830536,-0.106590,0.164257,2.682200,0.851911,0
1784325259.855846,FIXED400,TAKEOFF,0,0.000000,23.754224,-0.129544,0.166128,1.830723,-0.106590,0.164257,2.735798,0.905368,0
1784325259.905853,FIXED400,TAKEOFF,0,0.000000,6.054989,-0.134139,0.169065,1.830891,-0.106590,0.164257,2.789411,0.958928,0
1784325259.955831,FIXED400,TAKEOFF,0,0.000000,23.791870,-0.134548,0.169097,1.835225,-0.106590,0.164257,2.842992,1.008167,0
1784325260.005847,FIXED400,TAKEOFF,0,0.000000,6.089929,-0.134222,0.168365,1.846451,-0.106590,0.164257,2.896616,1.050537,0
1784325260.055900,FIXED400,TAKEOFF,0,0.000000,23.724200,-0.134155,0.168043,1.850885,-0.106590,0.164257,2.950279,1.099746,0
1784325260.105852,FIXED400,TAKEOFF,0,0.000000,6.005808,-0.134434,0.166755,1.859514,-0.106590,0.164257,3.003833,1.144661,0
1784325260.155831,FIXED400,TAKEOFF,0,0.000000,23.572436,-0.134572,0.166105,1.863169,-0.106590,0.164257,3.057416,1.194576,0
1784325260.205827,FIXED400,TAKEOFF,0,0.000000,6.070022,-0.134631,0.164360,1.876589,-0.106590,0.164257,3.111017,1.234746,0
1784325260.255836,FIXED400,TAKEOFF,0,0.000000,23.657866,-0.134640,0.163615,1.882974,-0.106590,0.164257,3.164633,1.281966,0
1784325260.305855,FIXED400,TAKEOFF,0,0.000000,6.036085,-0.135569,0.164971,1.893470,-0.106590,0.164257,3.218258,1.325105,0
1784325260.355841,FIXED400,TAKEOFF,0,0.000000,23.833253,-0.136675,0.167693,1.897614,-0.106590,0.164257,3.271850,1.374570,0
1784325260.405862,FIXED400,TAKEOFF,0,0.000000,6.134461,-0.139055,0.173007,1.905510,-0.106590,0.164257,3.325478,1.420366,0
1784325260.455836,FIXED400,TAKEOFF,0,0.000000,23.608576,-0.139485,0.172814,1.907888,-0.106590,0.164257,3.379055,1.471560,0
1784325260.505860,FIXED400,TAKEOFF,0,0.000000,6.055420,-0.140511,0.172675,1.911904,-0.106590,0.164257,3.432687,1.521185,0
1784325260.555839,FIXED400,TAKEOFF,0,0.000000,23.606858,-0.141100,0.172728,1.913579,-0.106590,0.164257,3.486270,1.573092,0
1784325260.605865,FIXED400,TAKEOFF,0,0.000000,6.038259,-0.136823,0.178463,1.916345,-0.106590,0.164257,3.539903,1.623902,0
1784325260.655845,FIXED400,TAKEOFF,0,0.000000,23.678719,-0.135107,0.180810,1.917303,-0.106590,0.164257,3.593488,1.676509,0
