epoch_sec,mode,phase,N,mppi_call_ms,state_to_command_latency_ms,pos_x,pos_y,pos_z,target_x,target_y,target_z,pos_error_m,deadline_miss
1784329168.800448,FIXED400,TAKEOFF,0,0.000000,11.529893,-0.019388,-0.549076,2.523537,-0.019388,-0.549076,2.533050,0.009513,0
1784329168.825433,FIXED400,TAKEOFF,0,0.000000,4.296177,-0.020188,-0.547782,2.523702,-0.019388,-0.549076,2.553674,0.030010,0
1784329168.850429,FIXED400,TAKEOFF,0,0.000000,29.291697,-0.020188,-0.547782,2.523702,-0.019388,-0.549076,2.574308,0.050629,0
1784329168.875414,FIXED400,TAKEOFF,0,0.000000,22.510440,-0.020943,-0.546711,2.524083,-0.019388,-0.549076,2.594933,0.070906,0
1784329168.900424,FIXED400,TAKEOFF,0,0.000000,11.532481,-0.021831,-0.545579,2.524790,-0.019388,-0.549076,2.615578,0.090888,0
1784329168.925446,FIXED400,TAKEOFF,0,0.000000,4.594933,-0.021651,-0.544269,2.524589,-0.019388,-0.549076,2.636233,0.111770,0
1784329168.950424,FIXED400,TAKEOFF,0,0.000000,29.573634,-0.021651,-0.544269,2.524589,-0.019388,-0.549076,2.656853,0.132371,0
1784329168.975434,FIXED400,TAKEOFF,0,0.000000,22.493244,-0.020674,-0.542611,2.523777,-0.019388,-0.549076,2.677498,0.153863,0
1784329169.000423,FIXED400,TAKEOFF,0,0.000000,11.566229,-0.019736,-0.541181,2.523237,-0.019388,-0.549076,2.698127,0.175068,0
1784329169.025449,FIXED400,TAKEOFF,0,0.000000,4.659528,-0.018840,-0.539954,2.522992,-0.019388,-0.549076,2.718785,0.196005,0
1784329169.050424,FIXED400,TAKEOFF,0,0.000000,29.636338,-0.018840,-0.539954,2.522992,-0.019388,-0.549076,2.739402,0.216603,0
1784329169.075420,FIXED400,TAKEOFF,0,0.000000,22.419546,-0.019810,-0.538949,2.518941,-0.019388,-0.549076,2.760036,0.241308,0
1784329169.100449,FIXED400,TAKEOFF,0,0.000000,11.623310,-0.021631,-0.537890,2.513016,-0.019388,-0.549076,2.780696,0.267923,0
1784329169.125419,FIXED400,TAKEOFF,0,0.000000,4.618353,-0.022923,-0.537210,2.508916,-0.019388,-0.549076,2.801309,0.292656,0
1784329169.150422,FIXED400,TAKEOFF,0,0.000000,29.621130,-0.022923,-0.537210,2.508916,-0.019388,-0.549076,2.821949,0.313278,0
1784329169.175426,FIXED400,TAKEOFF,0,0.000000,22.492997,-0.024106,-0.536660,2.505377,-0.019388,-0.549076,2.842590,0.337475,0
1784329169.200417,FIXED400,TAKEOFF,0,0.000000,11.584612,-0.024573,-0.535289,2.502291,-0.019388,-0.549076,2.863219,0.361229,0
1784329169.225419,FIXED400,TAKEOFF,0,0.000000,4.377601,-0.025016,-0.534080,2.499683,-0.019388,-0.549076,2.883858,0.384508,0
1784329169.250430,FIXED400,TAKEOFF,0,0.000000,29.389703,-0.025016,-0.534080,2.499683,-0.019388,-0.549076,2.904504,0.405138,0
1784329169.275422,FIXED400,TAKEOFF,0,0.000000,22.377647,-0.025436,-0.532994,2.497521,-0.019388,-0.549076,2.925135,0.427958,0
1784329169.300410,FIXED400,TAKEOFF,0,0.000000,11.463490,-0.026353,-0.532213,2.494262,-0.019388,-0.549076,2.945762,0.451869,0
1784329169.325424,FIXED400,TAKEOFF,0,0.000000,4.619593,-0.028337,-0.533058,2.488800,-0.019388,-0.549076,2.966410,0.477963,0
1784329169.350430,FIXED400,TAKEOFF,0,0.000000,29.627146,-0.028337,-0.533058,2.488800,-0.019388,-0.549076,2.987053,0.498591,0
1784329169.375436,FIXED400,TAKEOFF,0,0.000000,22.576490,-0.030204,-0.533860,2.484013,-0.019388,-0.549076,3.007695,0.524014,0
1784329169.400407,FIXED400,TAKEOFF,0,0.000000,11.563054,-0.031958,-0.534626,2.479768,-0.019388,-0.549076,3.028308,0.548874,0
1784329169.425427,FIXED400,TAKEOFF,0,0.000000,4.539537,-0.034200,-0.535655,2.478632,-0.019388,-0.549076,3.048962,0.570680,0
1784329169.450435,FIXED400,TAKEOFF,0,0.000000,29.549949,-0.034200,-0.535655,2.478632,-0.019388,-0.549076,3.069606,0.591312,0
1784329169.475431,FIXED400,TAKEOFF,0,0.000000,22.386438,-0.036869,-0.536927,2.480177,-0.019388,-0.549076,3.090240,0.610435,0
1784329169.500433,FIXED400,TAKEOFF,0,0.000000,11.608216,-0.040035,-0.538406,2.482071,-0.019388,-0.549076,3.110879,0.629238,0
1784329169.525424,FIXED400,TAKEOFF,0,0.000000,4.594358,-0.042450,-0.539519,2.483559,-0.019388,-0.549076,3.131508,0.648430,0
1784329169.550431,FIXED400,TAKEOFF,0,0.000000,29.600153,-0.042450,-0.539519,2.483559,-0.019388,-0.549076,3.152151,0.669058,0
1784329169.575433,FIXED400,TAKEOFF,0,0.000000,22.323528,-0.043825,-0.540070,2.484564,-0.019388,-0.549076,3.172790,0.688719,0
1784329169.600432,FIXED400,TAKEOFF,0,0.000000,11.628127,-0.044930,-0.540414,2.485443,-0.019388,-0.549076,3.193427,0.708498,0
1784329169.625420,FIXED400,TAKEOFF,0,0.000000,4.555285,-0.046082,-0.540695,2.486423,-0.019388,-0.549076,3.214054,0.728168,0
1784329169.650438,FIXED400,TAKEOFF,0,0.000000,29.574091,-0.046082,-0.540695,2.486423,-0.019388,-0.549076,3.234706,0.748806,0
1784329169.675433,FIXED400,TAKEOFF,0,0.000000,22.351522,-0.047273,-0.540927,2.487501,-0.019388,-0.549076,3.255339,0.768388,0
1784329169.700437,FIXED400,TAKEOFF,0,0.000000,11.598462,-0.047363,-0.539975,2.487942,-0.019388,-0.549076,3.275980,0.788587,0
1784329169.725426,FIXED400,TAKEOFF,0,0.000000,4.571706,-0.047317,-0.538990,2.488204,-0.019388,-0.549076,3.296608,0.808949,0
1784329169.750435,FIXED400,TAKEOFF,0,0.000000,29.580723,-0.047317,-0.538990,2.488204,-0.019388,-0.549076,3.317252,0.829580,0
1784329169.775435,FIXED400,TAKEOFF,0,0.000000,22.479818,-0.047414,-0.538046,2.488608,-0.019388,-0.549076,3.337890,0.849815,0
1784329169.800414,FIXED400,TAKEOFF,0,0.000000,11.484016,-0.047487,-0.536816,2.488828,-0.019388,-0.549076,3.358509,0.870221,0
1784329169.825426,FIXED400,TAKEOFF,0,0.000000,4.582344,-0.047188,-0.534726,2.488491,-0.019388,-0.549076,3.379157,0.891215,0
1784329169.850440,FIXED400,TAKEOFF,0,0.000000,29.596160,-0.047188,-0.534726,2.488491,-0.019388,-0.549076,3.399805,0.911851,0
1784329169.875431,FIXED400,TAKEOFF,0,0.000000,22.437231,-0.046956,-0.532760,2.488409,-0.019388,-0.549076,3.420435,0.932577,0
1784329169.900436,FIXED400,TAKEOFF,0,0.000000,11.600182,-0.046767,-0.530543,2.488580,-0.019388,-0.549076,3.441076,0.953069,0
1784329169.925427,FIXED400,TAKEOFF,0,0.000000,4.540003,-0.046413,-0.527952,2.488613,-0.019388,-0.549076,3.461706,0.973697,0
1784329169.950429,FIXED400,TAKEOFF,0,0.000000,29.540748,-0.046413,-0.527952,2.488613,-0.019388,-0.549076,3.482345,0.994324,0
1784329169.975434,FIXED400,TAKEOFF,0,0.000000,22.357716,-0.045838,-0.524634,2.488625,-0.019388,-0.549076,3.502986,1.015001,0
