epoch_sec,mode,phase,N,mppi_call_ms,state_to_command_latency_ms,pos_x,pos_y,pos_z,target_x,target_y,target_z,pos_error_m,deadline_miss,fallback_active
1784412476.222447,ADAPTIVE,TAKEOFF,0,0.000000,19.426417,-0.006577,-0.095383,0.626010,-0.006577,-0.095383,0.654323,0.028313,0,0
1784412476.272413,ADAPTIVE,TAKEOFF,0,0.000000,1.300729,-0.004067,-0.094291,0.626293,-0.006577,-0.095383,0.727170,0.100914,0,0
1784412476.322466,ADAPTIVE,TAKEOFF,0,0.000000,19.555615,-0.003184,-0.093874,0.626245,-0.006577,-0.095383,0.800147,0.173942,0,0
1784412476.372441,ADAPTIVE,TAKEOFF,0,0.000000,1.460154,-0.002273,-0.092832,0.625561,-0.006577,-0.095383,0.873009,0.247499,0,0
1784412476.422446,ADAPTIVE,TAKEOFF,0,0.000000,19.295882,-0.001824,-0.092395,0.625375,-0.006577,-0.095383,0.945918,0.320593,0,0
1784412476.472432,ADAPTIVE,TAKEOFF,0,0.000000,1.574291,0.000369,-0.090846,0.617783,-0.006577,-0.095383,1.018795,0.401098,0,0
1784412476.522440,ADAPTIVE,TAKEOFF,0,0.000000,19.360100,0.001559,-0.090075,0.613363,-0.006577,-0.095383,1.091709,0.478444,0,0
1784412476.572442,ADAPTIVE,TAKEOFF,0,0.000000,1.480882,0.002898,-0.087492,0.606266,-0.006577,-0.095383,1.164611,0.558481,0,0
1784412476.622454,ADAPTIVE,TAKEOFF,0,0.000000,19.498772,0.002818,-0.085341,0.603459,-0.006577,-0.095383,1.237529,0.634219,0,0
1784412476.672410,ADAPTIVE,TAKEOFF,0,0.000000,1.380032,0.002773,-0.080899,0.598667,-0.006577,-0.095383,1.310363,0.711905,0,0
1784412476.722446,ADAPTIVE,TAKEOFF,0,0.000000,19.462612,0.002944,-0.080665,0.594586,-0.006577,-0.095383,1.383316,0.788925,0,0
1784412476.772440,ADAPTIVE,TAKEOFF,0,0.000000,1.512612,0.003264,-0.080038,0.588038,-0.006577,-0.095383,1.456206,0.868360,0,0
1784412476.822448,ADAPTIVE,TAKEOFF,0,0.000000,19.606363,0.003386,-0.079701,0.585315,-0.006577,-0.095383,1.529118,0.943985,0,0
1784412476.872441,ADAPTIVE,TAKEOFF,0,0.000000,1.682721,0.000529,-0.079780,0.577068,-0.006577,-0.095383,1.602007,1.025083,0,0
1784412476.922446,ADAPTIVE,TAKEOFF,0,0.000000,19.627410,-0.000567,-0.079677,0.573936,-0.006577,-0.095383,1.674915,1.101107,0,0
1784412476.972437,ADAPTIVE,TAKEOFF,0,0.000000,1.652699,-0.001787,-0.081136,0.572396,-0.006577,-0.095383,1.747803,1.175503,0,0
1784412477.022451,ADAPTIVE,TAKEOFF,0,0.000000,19.589357,-0.002213,-0.082007,0.572317,-0.006577,-0.095383,1.820722,1.248484,0,0
1784412477.072440,ADAPTIVE,TAKEOFF,0,0.000000,1.470359,-0.002743,-0.081359,0.575732,-0.006577,-0.095383,1.893605,1.317954,0,0
1784412477.122452,ADAPTIVE,TAKEOFF,0,0.000000,19.496563,-0.002634,-0.079198,0.579853,-0.006577,-0.095383,1.966524,1.386772,0,0
1784412477.172444,ADAPTIVE,TAKEOFF,0,0.000000,1.549809,-0.002314,-0.075500,0.587416,-0.006577,-0.095383,2.039412,1.452139,0,0
1784412477.222457,ADAPTIVE,TAKEOFF,0,0.000000,19.461595,-0.001503,-0.072844,0.589862,-0.006577,-0.095383,2.112331,1.522645,0,0
1784412477.272445,ADAPTIVE,TAKEOFF,0,0.000000,1.563523,0.000781,-0.066771,0.594436,-0.006577,-0.095383,2.185216,1.591055,0,0
1784412477.322446,ADAPTIVE,TAKEOFF,0,0.000000,19.443006,0.001591,-0.064932,0.596759,-0.006577,-0.095383,2.258115,1.661655,0,0
1784412477.372449,ADAPTIVE,TAKEOFF,0,0.000000,1.548783,0.001997,-0.064545,0.603895,-0.006577,-0.095383,2.331019,1.727420,0,0
1784412477.422440,ADAPTIVE,TAKEOFF,0,0.000000,19.370217,0.002248,-0.064425,0.607143,-0.006577,-0.095383,2.403905,1.797051,0,0
1784412477.472410,ADAPTIVE,TAKEOFF,0,0.000000,1.517639,0.002724,-0.066540,0.617417,-0.006577,-0.095383,2.476761,1.859591,0,0
1784412477.522427,ADAPTIVE,TAKEOFF,0,0.000000,19.346314,0.002979,-0.067915,0.622243,-0.006577,-0.095383,2.549686,1.927663,0,0
1784412477.572411,ADAPTIVE,TAKEOFF,0,0.000000,1.435840,0.003740,-0.069614,0.628956,-0.006577,-0.095383,2.622563,1.993800,0,0
1784412477.622426,ADAPTIVE,TAKEOFF,0,0.000000,19.308790,0.004252,-0.069733,0.630264,-0.006577,-0.095383,2.695483,2.065407,0,0
1784412477.672412,ADAPTIVE,TAKEOFF,0,0.000000,1.504352,0.005325,-0.070145,0.633271,-0.006577,-0.095383,2.768362,2.135273,0,0
1784412477.722454,ADAPTIVE,TAKEOFF,0,0.000000,19.496452,0.004011,-0.073475,0.631271,-0.006577,-0.095383,2.841324,2.210187,0,0
1784412477.772413,ADAPTIVE,TAKEOFF,0,0.000000,1.465108,0.001607,-0.079506,0.628184,-0.006577,-0.095383,2.914165,2.286051,0,0
1784412477.822446,ADAPTIVE,TAKEOFF,0,0.000000,19.523237,0.000513,-0.082168,0.626920,-0.006577,-0.095383,2.987112,2.360240,0,0
1784412477.872437,ADAPTIVE,TAKEOFF,0,0.000000,1.519321,-0.003445,-0.086074,0.623577,-0.006577,-0.095383,3.059999,2.436442,0,0
1784412477.922445,ADAPTIVE,TAKEOFF,0,0.000000,19.548672,-0.005157,-0.087660,0.622420,-0.006577,-0.095383,3.132909,2.510501,0,0
1784412477.972443,ADAPTIVE,TAKEOFF,0,0.000000,1.545333,-0.004976,-0.088646,0.619686,-0.006577,-0.095383,3.205807,2.586130,0,0
1784412478.022454,ADAPTIVE,TAKEOFF,0,0.000000,19.423633,-0.004410,-0.088800,0.618408,-0.006577,-0.095383,3.278723,2.660324,0,0
1784412478.072451,ADAPTIVE,TAKEOFF,0,0.000000,1.612427,-0.002856,-0.090505,0.615906,-0.006577,-0.095383,3.351620,2.735721,0,0
1784412478.122449,ADAPTIVE,TAKEOFF,0,0.000000,19.362071,-0.001841,-0.092368,0.614665,-0.006577,-0.095383,3.424515,2.809855,0,0
1784412478.172447,ADAPTIVE,TAKEOFF,0,0.000000,1.551630,0.000052,-0.095598,0.612837,-0.006577,-0.095383,3.497413,2.884583,0,0
1784412478.222451,ADAPTIVE,TAKEOFF,0,0.000000,19.477605,-0.000650,-0.096400,0.610733,-0.006577,-0.095383,3.570318,2.959592,0,0
