epoch_sec,mode,phase,N,mppi_call_ms,state_to_command_latency_ms,pos_x,pos_y,pos_z,target_x,target_y,target_z,pos_error_m,deadline_miss,fallback_active
1784416927.646436,ADAPTIVEQF,TAKEOFF,0,0.000000,23.187526,0.013052,0.301749,1.665202,0.013052,0.301749,1.690969,0.025767,0,0
1784416927.696431,ADAPTIVEQF,TAKEOFF,0,0.000000,5.024984,0.015391,0.301832,1.662262,0.013052,0.301749,1.746541,0.084311,0,0
1784416927.746432,ADAPTIVEQF,TAKEOFF,0,0.000000,22.909364,0.016445,0.301831,1.661746,0.013052,0.301749,1.802123,0.140418,0,0
1784416927.796394,ADAPTIVEQF,TAKEOFF,0,0.000000,5.293008,0.012796,0.298879,1.660011,0.013052,0.301749,1.857660,0.197670,0,0
1784416927.846405,ADAPTIVEQF,TAKEOFF,0,0.000000,23.253183,0.011254,0.297536,1.659747,0.013052,0.301749,1.913252,0.253547,0,0
1784416927.896410,ADAPTIVEQF,TAKEOFF,0,0.000000,5.094503,0.010789,0.293656,1.658476,0.013052,0.301749,1.968838,0.310476,0,0
1784416927.946403,ADAPTIVEQF,TAKEOFF,0,0.000000,23.145212,0.011572,0.291678,1.657953,0.013052,0.301749,2.024409,0.366598,0,0
1784416927.996407,ADAPTIVEQF,TAKEOFF,0,0.000000,5.137022,0.013022,0.288002,1.658730,0.013052,0.301749,2.079994,0.421489,0,0
1784416928.046457,ADAPTIVEQF,TAKEOFF,0,0.000000,22.944471,0.013470,0.286348,1.660533,0.013052,0.301749,2.135630,0.475348,0,0
1784416928.096429,ADAPTIVEQF,TAKEOFF,0,0.000000,5.044362,0.014712,0.282940,1.665350,0.013052,0.301749,2.191178,0.526167,0,0
1784416928.146446,ADAPTIVEQF,TAKEOFF,0,0.000000,22.949721,0.016832,0.281349,1.666155,0.013052,0.301749,2.246778,0.580994,0,0
1784416928.196436,ADAPTIVEQF,TAKEOFF,0,0.000000,5.085893,0.021837,0.278344,1.667711,0.013052,0.301749,2.302346,0.635128,0,0
1784416928.246446,ADAPTIVEQF,TAKEOFF,0,0.000000,22.983568,0.024273,0.277017,1.668971,0.013052,0.301749,2.357938,0.689502,0,0
1784416928.296438,ADAPTIVEQF,TAKEOFF,0,0.000000,5.202786,0.026273,0.269617,1.669484,0.013052,0.301749,2.413509,0.744835,0,0
1784416928.346451,ADAPTIVEQF,TAKEOFF,0,0.000000,23.054183,0.027065,0.266511,1.670048,0.013052,0.301749,2.469104,0.799956,0,0
1784416928.396446,ADAPTIVEQF,TAKEOFF,0,0.000000,5.127001,0.028589,0.263210,1.670469,0.013052,0.301749,2.524677,0.855218,0,0
1784416928.446455,ADAPTIVEQF,TAKEOFF,0,0.000000,23.054670,0.029388,0.262350,1.670693,0.013052,0.301749,2.580269,0.910575,0,0
1784416928.496428,ADAPTIVEQF,TAKEOFF,0,0.000000,5.161899,0.030677,0.260639,1.673612,0.013052,0.301749,2.635817,0.963244,0,0
1784416928.546465,ADAPTIVEQF,TAKEOFF,0,0.000000,22.960543,0.030110,0.260057,1.677473,0.013052,0.301749,2.691440,1.014967,0,0
1784416928.596426,ADAPTIVEQF,TAKEOFF,0,0.000000,5.165234,0.029237,0.258899,1.685307,0.013052,0.301749,2.746975,1.062656,0,0
1784416928.646456,ADAPTIVEQF,TAKEOFF,0,0.000000,22.836520,0.028562,0.259668,1.688050,0.013052,0.301749,2.802590,1.115442,0,0
1784416928.696456,ADAPTIVEQF,TAKEOFF,0,0.000000,5.202592,0.026728,0.263716,1.692120,0.013052,0.301749,2.858169,1.166749,0,0
1784416928.746454,ADAPTIVEQF,TAKEOFF,0,0.000000,23.093567,0.026123,0.265188,1.694285,0.013052,0.301749,2.913747,1.220079,0,0
1784416928.796458,ADAPTIVEQF,TAKEOFF,0,0.000000,5.180866,0.023705,0.268974,1.688133,0.013052,0.301749,2.969330,1.281660,0,0
1784416928.846432,ADAPTIVEQF,TAKEOFF,0,0.000000,23.099105,0.022649,0.270594,1.685898,0.013052,0.301749,3.024882,1.339381,0,0
1784416928.896431,ADAPTIVEQF,TAKEOFF,0,0.000000,5.113195,0.019767,0.272820,1.678769,0.013052,0.301749,3.080460,1.402006,0,0
1784416928.946445,ADAPTIVEQF,TAKEOFF,0,0.000000,23.121673,0.018396,0.273418,1.675233,0.013052,0.301749,3.136056,1.461107,0,0
1784416928.996434,ADAPTIVEQF,TAKEOFF,0,0.000000,5.309833,0.015543,0.276052,1.668223,0.013052,0.301749,3.191624,1.523619,0,0
1784416929.046436,ADAPTIVEQF,TAKEOFF,0,0.000000,23.247955,0.013524,0.279412,1.663266,0.013052,0.301749,3.247206,1.584098,0,0
1784416929.096409,ADAPTIVEQF,TAKEOFF,0,0.000000,5.072526,0.009501,0.286168,1.654546,0.013052,0.301749,3.302756,1.648288,0,0
1784416929.146444,ADAPTIVEQF,TAKEOFF,0,0.000000,23.158267,0.007792,0.289500,1.648890,0.013052,0.301749,3.358375,1.709536,0,0
1784416929.196418,ADAPTIVEQF,TAKEOFF,0,0.000000,5.248797,0.004722,0.296021,1.638186,0.013052,0.301749,3.413925,1.775768,0,0
1784416929.246438,ADAPTIVEQF,TAKEOFF,0,0.000000,23.132168,0.003279,0.298856,1.633952,0.013052,0.301749,3.469528,1.835605,0,0
1784416929.296438,ADAPTIVEQF,TAKEOFF,0,0.000000,5.202706,-0.003116,0.296221,1.618009,0.013052,0.301749,3.525108,1.907176,0,0
1784416929.346430,ADAPTIVEQF,TAKEOFF,0,0.000000,23.070048,-0.005821,0.294847,1.611900,0.013052,0.301749,3.580679,1.968881,0,0
1784416929.396449,ADAPTIVEQF,TAKEOFF,0,0.000000,5.316360,-0.011933,0.293254,1.596657,0.013052,0.301749,3.636279,2.039793,0,0
