epoch_sec,mode,phase,N,mppi_call_ms,state_to_command_latency_ms,pos_x,pos_y,pos_z,target_x,target_y,target_z,pos_error_m,deadline_miss,fallback_active
1784470100.699949,ADAPTIVEQF,TAKEOFF,0,0.000000,20.995998,0.028683,0.043117,1.108668,0.028683,0.043117,1.135895,0.027227,0,0
1784470100.724935,ADAPTIVEQF,TAKEOFF,0,0.000000,13.590591,0.028532,0.042572,1.109700,0.028683,0.043117,1.168303,0.058606,0,0
1784470100.749927,ADAPTIVEQF,TAKEOFF,0,0.000000,2.862187,0.027770,0.043096,1.109641,0.028683,0.043117,1.200720,0.091083,0,0
1784470100.774901,ADAPTIVEQF,TAKEOFF,0,0.000000,27.837633,0.027770,0.043096,1.109641,0.028683,0.043117,1.233114,0.123476,0,0
1784470100.799935,ADAPTIVEQF,TAKEOFF,0,0.000000,20.963051,0.027171,0.043551,1.109703,0.028683,0.043117,1.265586,0.155890,0,0
1784470100.824950,ADAPTIVEQF,TAKEOFF,0,0.000000,13.492938,0.026550,0.044067,1.109979,0.028683,0.043117,1.298033,0.188069,0,0
1784470100.849903,ADAPTIVEQF,TAKEOFF,0,0.000000,2.578283,0.026006,0.044857,1.109915,0.028683,0.043117,1.330401,0.220509,0,0
1784470100.874948,ADAPTIVEQF,TAKEOFF,0,0.000000,27.627367,0.026006,0.044857,1.109915,0.028683,0.043117,1.362888,0.252993,0,0
1784470100.899947,ADAPTIVEQF,TAKEOFF,0,0.000000,20.755876,0.025538,0.045870,1.109488,0.028683,0.043117,1.395314,0.285856,0,0
1784470100.924937,ADAPTIVEQF,TAKEOFF,0,0.000000,13.373766,0.025022,0.046851,1.109339,0.028683,0.043117,1.427729,0.318433,0,0
1784470100.949932,ADAPTIVEQF,TAKEOFF,0,0.000000,2.599378,0.024328,0.048043,1.109491,0.028683,0.043117,1.460150,0.350721,0,0
1784470100.974955,ADAPTIVEQF,TAKEOFF,0,0.000000,27.624703,0.024328,0.048043,1.109491,0.028683,0.043117,1.492607,0.383173,0,0
1784470100.999944,ADAPTIVEQF,TAKEOFF,0,0.000000,20.451573,0.021790,0.047491,1.114140,0.028683,0.043117,1.525022,0.410964,0,0
1784470101.024943,ADAPTIVEQF,TAKEOFF,0,0.000000,13.360196,0.019402,0.046976,1.118600,0.028683,0.043117,1.557449,0.438963,0,0
1784470101.049943,ADAPTIVEQF,TAKEOFF,0,0.000000,2.482698,0.017153,0.046516,1.122905,0.028683,0.043117,1.589875,0.467125,0,0
1784470101.074956,ADAPTIVEQF,TAKEOFF,0,0.000000,27.500419,0.017153,0.046516,1.122905,0.028683,0.043117,1.622322,0.499561,0,0
1784470101.099961,ADAPTIVEQF,TAKEOFF,0,0.000000,20.446765,0.015032,0.046114,1.126985,0.028683,0.043117,1.654754,0.527954,0,0
1784470101.124962,ADAPTIVEQF,TAKEOFF,0,0.000000,13.320005,0.013958,0.043666,1.132136,0.028683,0.043117,1.687184,0.555244,0,0
1784470101.149930,ADAPTIVEQF,TAKEOFF,0,0.000000,2.480630,0.012649,0.040799,1.138258,0.028683,0.043117,1.719568,0.581536,0,0
1784470101.174947,ADAPTIVEQF,TAKEOFF,0,0.000000,27.504433,0.012649,0.040799,1.138258,0.028683,0.043117,1.752021,0.613977,0,0
1784470101.199938,ADAPTIVEQF,TAKEOFF,0,0.000000,20.676304,0.011653,0.038688,1.142810,0.028683,0.043117,1.784436,0.641868,0,0
1784470101.224955,ADAPTIVEQF,TAKEOFF,0,0.000000,13.378412,0.010636,0.036931,1.146538,0.028683,0.043117,1.816886,0.670618,0,0
1784470101.249941,ADAPTIVEQF,TAKEOFF,0,0.000000,2.642347,0.009463,0.035791,1.148301,0.028683,0.043117,1.849295,0.701296,0,0
1784470101.274979,ADAPTIVEQF,TAKEOFF,0,0.000000,27.686000,0.009463,0.035791,1.148301,0.028683,0.043117,1.881774,0.733761,0,0
1784470101.299957,ADAPTIVEQF,TAKEOFF,0,0.000000,20.276139,0.008335,0.034694,1.150054,0.028683,0.043117,1.914171,0.764434,0,0
1784470101.324942,ADAPTIVEQF,TAKEOFF,0,0.000000,13.316224,0.007243,0.033647,1.151870,0.028683,0.043117,1.946580,0.795055,0,0
1784470101.349929,ADAPTIVEQF,TAKEOFF,0,0.000000,2.594176,0.007101,0.033722,1.150632,0.028683,0.043117,1.978989,0.828691,0,0
1784470101.374958,ADAPTIVEQF,TAKEOFF,0,0.000000,27.627740,0.007101,0.033722,1.150632,0.028683,0.043117,2.011456,0.861146,0,0
1784470101.399940,ADAPTIVEQF,TAKEOFF,0,0.000000,20.605967,0.007484,0.034511,1.147996,0.028683,0.043117,2.043862,0.896158,0,0
