epoch_sec,mode,phase,N,mppi_call_ms,state_to_command_latency_ms,pos_x,pos_y,pos_z,target_x,target_y,target_z,pos_error_m,deadline_miss,fallback_active
1784415935.788245,ADAPTIVEQF,TAKEOFF,0,0.000000,7.433706,0.155977,0.026579,1.612162,0.155977,0.026579,1.620553,0.008391,0,0
1784415935.813168,ADAPTIVEQF,TAKEOFF,0,0.000000,32.360213,0.155977,0.026579,1.612162,0.155977,0.026579,1.648699,0.036537,0,0
1784415935.838225,ADAPTIVEQF,TAKEOFF,0,0.000000,24.928550,0.157031,0.025688,1.611994,0.155977,0.026579,1.676995,0.065016,0,0
1784415935.863246,ADAPTIVEQF,TAKEOFF,0,0.000000,14.328212,0.158063,0.024893,1.612217,0.155977,0.026579,1.705250,0.093072,0,0
1784415935.888204,ADAPTIVEQF,TAKEOFF,0,0.000000,7.328042,0.160200,0.023016,1.611900,0.155977,0.026579,1.733434,0.121660,0,0
1784415935.913148,ADAPTIVEQF,TAKEOFF,0,0.000000,32.272611,0.160200,0.023016,1.611900,0.155977,0.026579,1.761604,0.149805,0,0
1784415935.938213,ADAPTIVEQF,TAKEOFF,0,0.000000,24.957446,0.163349,0.020238,1.610933,0.155977,0.026579,1.789910,0.179240,0,0
1784415935.963237,ADAPTIVEQF,TAKEOFF,0,0.000000,14.377245,0.167085,0.017178,1.610397,0.155977,0.026579,1.818167,0.208279,0,0
1784415935.988225,ADAPTIVEQF,TAKEOFF,0,0.000000,7.329956,0.169936,0.015015,1.610371,0.155977,0.026579,1.846386,0.236711,0,0
1784415936.013169,ADAPTIVEQF,TAKEOFF,0,0.000000,0.021418,0.170995,0.013717,1.610311,0.155977,0.026579,1.874554,0.264982,0,0
1784415936.038233,ADAPTIVEQF,TAKEOFF,0,0.000000,25.087963,0.170995,0.013717,1.610311,0.155977,0.026579,1.902860,0.293216,0,0
1784415936.063235,ADAPTIVEQF,TAKEOFF,0,0.000000,14.351982,0.171524,0.012739,1.610543,0.155977,0.026579,1.931093,0.321226,0,0
1784415936.088243,ADAPTIVEQF,TAKEOFF,0,0.000000,7.263671,0.172095,0.011832,1.611145,0.155977,0.026579,1.959334,0.348874,0,0
1784415936.113199,ADAPTIVEQF,TAKEOFF,0,0.000000,0.199833,0.172700,0.010987,1.611909,0.155977,0.026579,1.987516,0.376302,0,0
1784415936.138227,ADAPTIVEQF,TAKEOFF,0,0.000000,25.227691,0.172700,0.010987,1.611909,0.155977,0.026579,2.015780,0.404517,0,0
1784415936.163252,ADAPTIVEQF,TAKEOFF,0,0.000000,14.334794,0.173264,0.012230,1.612244,0.155977,0.026579,2.044041,0.432381,0,0
1784415936.188236,ADAPTIVEQF,TAKEOFF,0,0.000000,7.351461,0.173754,0.013123,1.612904,0.155977,0.026579,2.072254,0.459890,0,0
1784415936.213199,ADAPTIVEQF,TAKEOFF,0,0.000000,0.201448,0.174267,0.013926,1.613818,0.155977,0.026579,2.100444,0.487134,0,0
1784415936.238217,ADAPTIVEQF,TAKEOFF,0,0.000000,25.221057,0.174267,0.013926,1.613818,0.155977,0.026579,2.128698,0.515360,0,0
