epoch_sec,mode,phase,N,mppi_call_ms,state_to_command_latency_ms,pos_x,pos_y,pos_z,target_x,target_y,target_z,pos_error_m,deadline_miss,fallback_active
1784416375.222723,ADAPTIVEQF,TAKEOFF,0,0.000000,23.767511,-0.166481,-0.021741,0.953658,-0.166481,-0.021741,0.985704,0.032047,0,0
1784416375.247733,ADAPTIVEQF,TAKEOFF,0,0.000000,12.834705,-0.171412,-0.021841,0.958639,-0.166481,-0.021741,1.019438,0.060998,0,0
1784416375.272729,ADAPTIVEQF,TAKEOFF,0,0.000000,5.761407,-0.174789,-0.022372,0.962770,-0.166481,-0.021741,1.053151,0.090765,0,0
1784416375.297726,ADAPTIVEQF,TAKEOFF,0,0.000000,30.757015,-0.174789,-0.022372,0.962770,-0.166481,-0.021741,1.086866,0.124375,0,0
1784416375.322741,ADAPTIVEQF,TAKEOFF,0,0.000000,23.397721,-0.177082,-0.024047,0.967490,-0.166481,-0.021741,1.120606,0.153500,0,0
1784416375.347709,ADAPTIVEQF,TAKEOFF,0,0.000000,12.818639,-0.179219,-0.025682,0.972028,-0.166481,-0.021741,1.154283,0.182742,0,0
1784416375.372752,ADAPTIVEQF,TAKEOFF,0,0.000000,5.825304,-0.181202,-0.027288,0.976399,-0.166481,-0.021741,1.188060,0.212245,0,0
1784416375.397735,ADAPTIVEQF,TAKEOFF,0,0.000000,30.808392,-0.181202,-0.027288,0.976399,-0.166481,-0.021741,1.221757,0.245861,0,0
1784416375.422709,ADAPTIVEQF,TAKEOFF,0,0.000000,23.344811,-0.183241,-0.028618,0.980494,-0.166481,-0.021741,1.255440,0.275542,0,0
1784416375.447736,ADAPTIVEQF,TAKEOFF,0,0.000000,12.813412,-0.186323,-0.029443,0.985174,-0.166481,-0.021741,1.289196,0.304766,0,0
1784416375.472737,ADAPTIVEQF,TAKEOFF,0,0.000000,5.861086,-0.188553,-0.030220,0.988843,-0.166481,-0.021741,1.322917,0.334910,0,0
1784416375.497747,ADAPTIVEQF,TAKEOFF,0,0.000000,30.871136,-0.188553,-0.030220,0.988843,-0.166481,-0.021741,1.356651,0.368567,0,0
1784416375.522752,ADAPTIVEQF,TAKEOFF,0,0.000000,23.592206,-0.190599,-0.031083,0.992423,-0.166481,-0.021741,1.390378,0.398794,0,0
1784416375.547735,ADAPTIVEQF,TAKEOFF,0,0.000000,12.846937,-0.193572,-0.030495,0.996800,-0.166481,-0.021741,1.424073,0.428221,0,0
1784416375.572740,ADAPTIVEQF,TAKEOFF,0,0.000000,5.795432,-0.196645,-0.029561,1.001334,-0.166481,-0.021741,1.457800,0.457528,0,0
1784416375.597749,ADAPTIVEQF,TAKEOFF,0,0.000000,30.804029,-0.196645,-0.029561,1.001334,-0.166481,-0.021741,1.491531,0.491187,0,0
1784416375.622720,ADAPTIVEQF,TAKEOFF,0,0.000000,23.363556,-0.199474,-0.028790,1.005709,-0.166481,-0.021741,1.525212,0.520598,0,0
1784416375.647748,ADAPTIVEQF,TAKEOFF,0,0.000000,12.839288,-0.202739,-0.028029,1.010997,-0.166481,-0.021741,1.558969,0.549206,0,0
1784416375.672742,ADAPTIVEQF,TAKEOFF,0,0.000000,5.900551,-0.206190,-0.030563,1.013371,-0.166481,-0.021741,1.592681,0.580736,0,0
1784416375.697737,ADAPTIVEQF,TAKEOFF,0,0.000000,30.893800,-0.206190,-0.030563,1.013371,-0.166481,-0.021741,1.626393,0.614370,0,0
1784416375.722728,ADAPTIVEQF,TAKEOFF,0,0.000000,23.956790,-0.209361,-0.032945,1.015725,-0.166481,-0.021741,1.660101,0.645898,0,0
1784416375.747713,ADAPTIVEQF,TAKEOFF,0,0.000000,12.899621,-0.212282,-0.035190,1.018083,-0.166481,-0.021741,1.693800,0.677401,0,0
1784416375.772746,ADAPTIVEQF,TAKEOFF,0,0.000000,5.919370,-0.214970,-0.037320,1.020440,-0.166481,-0.021741,1.727574,0.708966,0,0
1784416375.797745,ADAPTIVEQF,TAKEOFF,0,0.000000,30.903425,-0.214970,-0.037320,1.020440,-0.166481,-0.021741,1.761282,0.742591,0,0
1784416375.822803,ADAPTIVEQF,TAKEOFF,0,0.000000,23.383792,-0.214467,-0.037266,1.020788,-0.166481,-0.021741,1.795080,0.775933,0,0
1784416375.847769,ADAPTIVEQF,TAKEOFF,0,0.000000,12.708153,-0.213922,-0.037283,1.021420,-0.166481,-0.021741,1.828754,0.808877,0,0
1784416375.872892,ADAPTIVEQF,TAKEOFF,0,0.000000,5.915064,-0.213517,-0.037351,1.022067,-0.166481,-0.021741,1.862641,0.842034,0,0
1784416375.897739,ADAPTIVEQF,TAKEOFF,0,0.000000,30.759428,-0.213517,-0.037351,1.022067,-0.166481,-0.021741,1.896153,0.875491,0,0
