epoch_sec,mode,phase,N,mppi_call_ms,state_to_command_latency_ms,pos_x,pos_y,pos_z,target_x,target_y,target_z,pos_error_m,deadline_miss,fallback_active
1784416704.803179,ADAPTIVEQF,TAKEOFF,0,0.000000,10.024688,-0.194357,0.169733,0.997801,-0.194357,0.169733,1.011170,0.013369,0,0
1784416704.828182,ADAPTIVEQF,TAKEOFF,0,0.000000,2.708657,-0.192968,0.167907,1.003339,-0.194357,0.169733,1.044526,0.041250,0,0
1784416704.853202,ADAPTIVEQF,TAKEOFF,0,0.000000,27.731177,-0.192968,0.167907,1.003339,-0.194357,0.169733,1.077904,0.074600,0,0
1784416704.878250,ADAPTIVEQF,TAKEOFF,0,0.000000,20.571309,-0.191733,0.166212,1.008896,-0.194357,0.169733,1.111320,0.102518,0,0
1784416704.903224,ADAPTIVEQF,TAKEOFF,0,0.000000,9.750260,-0.190370,0.164262,1.015682,-0.194357,0.169733,1.144637,0.129132,0,0
1784416704.928214,ADAPTIVEQF,TAKEOFF,0,0.000000,2.913298,-0.190344,0.163012,1.020379,-0.194357,0.169733,1.177975,0.157791,0,0
1784416704.953266,ADAPTIVEQF,TAKEOFF,0,0.000000,27.971281,-0.190344,0.163012,1.020379,-0.194357,0.169733,1.211399,0.191181,0,0
1784416704.978230,ADAPTIVEQF,TAKEOFF,0,0.000000,20.298120,-0.190637,0.161947,1.024881,-0.194357,0.169733,1.244700,0.219989,0,0
1784416705.003189,ADAPTIVEQF,TAKEOFF,0,0.000000,9.785852,-0.190934,0.160974,1.029338,-0.194357,0.169733,1.277996,0.248836,0,0
1784416705.028224,ADAPTIVEQF,TAKEOFF,0,0.000000,2.871834,-0.191236,0.160105,1.033746,-0.194357,0.169733,1.311395,0.277833,0,0
1784416705.053196,ADAPTIVEQF,TAKEOFF,0,0.000000,27.844165,-0.191236,0.160105,1.033746,-0.194357,0.169733,1.344710,0.311128,0,0
1784416705.078200,ADAPTIVEQF,TAKEOFF,0,0.000000,20.642190,-0.190945,0.160773,1.038174,-0.194357,0.169733,1.378065,0.340027,0,0
1784416705.103194,ADAPTIVEQF,TAKEOFF,0,0.000000,9.873205,-0.190688,0.161612,1.043737,-0.194357,0.169733,1.411410,0.367781,0,0
1784416705.128217,ADAPTIVEQF,TAKEOFF,0,0.000000,2.937769,-0.190558,0.162290,1.048217,-0.194357,0.169733,1.444792,0.396663,0,0
1784416705.153217,ADAPTIVEQF,TAKEOFF,0,0.000000,27.939936,-0.190558,0.162290,1.048217,-0.194357,0.169733,1.478144,0.430008,0,0
1784416705.178206,ADAPTIVEQF,TAKEOFF,0,0.000000,20.669400,-0.191076,0.162617,1.052184,-0.194357,0.169733,1.511481,0.459364,0,0
1784416705.203206,ADAPTIVEQF,TAKEOFF,0,0.000000,9.832234,-0.193309,0.161973,1.054546,-0.194357,0.169733,1.544833,0.490349,0,0
1784416705.228220,ADAPTIVEQF,TAKEOFF,0,0.000000,2.838642,-0.195427,0.161492,1.057117,-0.194357,0.169733,1.578203,0.521152,0,0
1784416705.253243,ADAPTIVEQF,TAKEOFF,0,0.000000,27.865603,-0.195427,0.161492,1.057117,-0.194357,0.169733,1.611587,0.554532,0,0
1784416705.278226,ADAPTIVEQF,TAKEOFF,0,0.000000,20.602315,-0.197440,0.161164,1.060008,-0.194357,0.169733,1.644914,0.584977,0,0
1784416705.303223,ADAPTIVEQF,TAKEOFF,0,0.000000,9.673756,-0.199841,0.160799,1.059425,-0.194357,0.169733,1.678261,0.618925,0,0
1784416705.328213,ADAPTIVEQF,TAKEOFF,0,0.000000,2.846604,-0.201729,0.160564,1.057220,-0.194357,0.169733,1.711601,0.654486,0,0
1784416705.353221,ADAPTIVEQF,TAKEOFF,0,0.000000,27.852822,-0.201729,0.160564,1.057220,-0.194357,0.169733,1.744962,0.687842,0,0
1784416705.378190,ADAPTIVEQF,TAKEOFF,0,0.000000,20.725909,-0.203602,0.160437,1.055673,-0.194357,0.169733,1.778272,0.722718,0,0
1784416705.403227,ADAPTIVEQF,TAKEOFF,0,0.000000,9.796821,-0.205481,0.160440,1.054645,-0.194357,0.169733,1.811674,0.757168,0,0
1784416705.428230,ADAPTIVEQF,TAKEOFF,0,0.000000,2.794351,-0.207408,0.160461,1.056032,-0.194357,0.169733,1.845029,0.789159,0,0
1784416705.453188,ADAPTIVEQF,TAKEOFF,0,0.000000,27.752302,-0.207408,0.160461,1.056032,-0.194357,0.169733,1.878326,0.822449,0,0
1784416705.478219,ADAPTIVEQF,TAKEOFF,0,0.000000,20.683853,-0.209340,0.160525,1.058393,-0.194357,0.169733,1.911720,0.853509,0,0
1784416705.503195,ADAPTIVEQF,TAKEOFF,0,0.000000,9.863002,-0.211717,0.160697,1.061554,-0.194357,0.169733,1.945037,0.883699,0,0
1784416705.528219,ADAPTIVEQF,TAKEOFF,0,0.000000,2.715058,-0.213519,0.160923,1.064252,-0.194357,0.169733,1.978420,0.914411,0,0
1784416705.553305,ADAPTIVEQF,TAKEOFF,0,0.000000,27.803619,-0.213519,0.160923,1.064252,-0.194357,0.169733,2.011888,0.947870,0,0
1784416705.578206,ADAPTIVEQF,TAKEOFF,0,0.000000,20.736746,-0.215692,0.159496,1.063623,-0.194357,0.169733,2.045109,0.981771,0,0
1784416705.603307,ADAPTIVEQF,TAKEOFF,0,0.000000,10.048329,-0.217773,0.158220,1.063448,-0.194357,0.169733,2.078593,1.015480,0,0
1784416705.628220,ADAPTIVEQF,TAKEOFF,0,0.000000,2.611491,-0.219784,0.157086,1.063674,-0.194357,0.169733,2.111829,1.048539,0,0
1784416705.653207,ADAPTIVEQF,TAKEOFF,0,0.000000,27.598986,-0.219784,0.157086,1.063674,-0.194357,0.169733,2.145164,1.081862,0,0
1784416705.678242,ADAPTIVEQF,TAKEOFF,0,0.000000,20.625887,-0.221298,0.155896,1.063680,-0.194357,0.169733,2.178562,1.115293,0,0
1784416705.703208,ADAPTIVEQF,TAKEOFF,0,0.000000,9.797053,-0.221755,0.154107,1.061624,-0.194357,0.169733,2.211868,1.150677,0,0
1784416705.728196,ADAPTIVEQF,TAKEOFF,0,0.000000,2.668286,-0.222177,0.152798,1.060505,-0.194357,0.169733,2.245204,1.185146,0,0
