epoch_sec,mode,phase,N,mppi_call_ms,state_to_command_latency_ms,pos_x,pos_y,pos_z,target_x,target_y,target_z,pos_error_m,deadline_miss,fallback_active
1784416485.089822,ADAPTIVEQF,TAKEOFF,0,0.000000,18.577097,-0.027282,-0.107645,0.983952,-0.027282,-0.107645,1.008815,0.024863,0,0
1784416485.114812,ADAPTIVEQF,TAKEOFF,0,0.000000,7.605246,-0.025189,-0.107247,0.980770,-0.027282,-0.107645,1.042268,0.061534,0,0
1784416485.139781,ADAPTIVEQF,TAKEOFF,0,0.000000,0.550977,-0.024679,-0.105684,0.978408,-0.027282,-0.107645,1.075693,0.097340,0,0
1784416485.164781,ADAPTIVEQF,TAKEOFF,0,0.000000,25.549335,-0.024679,-0.105684,0.978408,-0.027282,-0.107645,1.109160,0.130793,0,0
1784416485.189807,ADAPTIVEQF,TAKEOFF,0,0.000000,18.260938,-0.024582,-0.103856,0.976269,-0.027282,-0.107645,1.142662,0.166458,0,0
1784416485.214808,ADAPTIVEQF,TAKEOFF,0,0.000000,7.403001,-0.024526,-0.102207,0.974404,-0.027282,-0.107645,1.176130,0.201818,0,0
1784416485.239781,ADAPTIVEQF,TAKEOFF,0,0.000000,0.463354,-0.024515,-0.100696,0.972768,-0.027282,-0.107645,1.209562,0.236912,0,0
1784416485.264806,ADAPTIVEQF,TAKEOFF,0,0.000000,25.497464,-0.024515,-0.100696,0.972768,-0.027282,-0.107645,1.243063,0.270399,0,0
1784416485.289820,ADAPTIVEQF,TAKEOFF,0,0.000000,18.608829,-0.026323,-0.098790,0.968948,-0.027282,-0.107645,1.276547,0.307728,0,0
1784416485.314784,ADAPTIVEQF,TAKEOFF,0,0.000000,7.477861,-0.028495,-0.096689,0.964750,-0.027282,-0.107645,1.309966,0.345393,0,0
1784416485.339784,ADAPTIVEQF,TAKEOFF,0,0.000000,0.332546,-0.030173,-0.095213,0.961794,-0.027282,-0.107645,1.343434,0.381853,0,0
1784416485.364835,ADAPTIVEQF,TAKEOFF,0,0.000000,25.384050,-0.030173,-0.095213,0.961794,-0.027282,-0.107645,1.376970,0.415371,0,0
1784416485.389813,ADAPTIVEQF,TAKEOFF,0,0.000000,18.278952,-0.031918,-0.093985,0.959614,-0.027282,-0.107645,1.410407,0.451024,0,0
1784416485.414819,ADAPTIVEQF,TAKEOFF,0,0.000000,7.476339,-0.033898,-0.093159,0.959033,-0.027282,-0.107645,1.443882,0.485110,0,0
1784416485.439786,ADAPTIVEQF,TAKEOFF,0,0.000000,0.296656,-0.035799,-0.092465,0.958561,-0.027282,-0.107645,1.477305,0.519036,0,0
1784416485.464829,ADAPTIVEQF,TAKEOFF,0,0.000000,25.342489,-0.035799,-0.092465,0.958561,-0.027282,-0.107645,1.510830,0.552544,0,0
